"","LAT_RAW","sum_1095_days","XSLOPE_MAP","MIN_Z","STRMPWR","FSS_26Aug14","PDISRSA_1YR","POWNRCA_PRI","PALITHERODRCA","PACLAYRCA","PASILTRCA","PASUSCEP5_DE","DAROADX","DAPOPRCA2010","PAOWNRCA_AGR"
"87",0.927432675218299,0.222722737811504,0.0999621299029836,0.0756014992064551,0.0314141263982252,0.132352941176471,0.0119247897080653,0.99901185770751,0.511467924423284,0.203960496859464,0.553729941490709,0.00802101963325835,5.42121426031689e-05,0.0285638892189465,0.0102229397429519
"88",0.856635402982769,0.451147086623108,0.265920517347848,0.247782048994752,0.05140655224463,0.0441176470588235,0,0.405405405405405,0.154056767425751,0.0980066305788066,0.327632193543662,0.174992166833436,9.69790168032625e-05,0.00409907474101691,0
"89",0.623065740669191,0.143794947876421,0.13845614056724,0.0409774987573655,0.0264806533332964,0.205882352941176,0.022123623011016,0.288549618320611,1,0.382310075033725,0.179519669647019,0.0645920087660258,0,0.00923243575427713,0
"90",0.770465477938335,0.241520478394891,0.33259606983367,0.130550028953938,0.0303502737722895,0.279411764705882,0,0,0.634965034965035,0.455746282142751,0.265555084234024,0,0,0.0313272390804004,0
"91",0.919239239625996,0.510838422652906,0.154688151736456,0.0461110530950122,0.0387274927880181,0.0147058823529412,0.120884632922937,0.904862579281184,0.853273721729918,0.20224926096009,0.598489821175214,0.0160716619451156,3.31020732572981e-05,0.094610897642814,0.00231207214046328
"92",0.613981241789661,0.135867148156502,0.359084702611938,0.0123998004844646,0.0288658416246531,0.455882352941176,0.4321658727935,0.956689124157844,0.999991465781234,0.442873309865406,0.687636074368655,0.0150320651653376,0.000111459106496808,0.501133857824843,0
"93",0.800133780233367,0.281038020222517,0.0926170846129174,0.0162883033681436,0.0205893183883812,0.338235294117647,0.720598006644519,0.85097192224622,0.993841985347447,0.43105055730504,0.759765649277069,0.0114973005404963,0.000154999430311623,0.0424421661571378,0.239977881121641
"94",0.947072289622133,0.455843888305513,0.367845150593122,0.281657743854244,0.0387153573567058,0.338235294117647,0,0.671578947368421,1,0.2999383862322,0.954209071080397,0,0,0.0480991808227519,0
"95",0.92810399119079,0.239400045370619,0.100158825990269,0.0826440915062642,0.0308087838580891,0.117647058823529,0.737050015928639,1,0.463374818330743,0.183435411367232,0.542928236776267,0.00873977871328922,4.90403601975154e-05,0.00953802157153818,0
"96",0.932950506143266,0.143833794789459,0.11304609870147,0.356010087710986,0.0239991271665762,0.25,0.0974721941354904,1,0.0901671066022955,0.308720778702924,0.80612476352181,0.00054824126522054,0.000250679663004816,0.0520140080847615,0
"97",0.184971698477706,0.287396702890205,0.178310529485644,0.0612962287067402,0.233336667124642,0.132352941176471,0,0.639153439153439,0.967805290962191,0.332992723720998,0.29397855295314,0.293019820252035,5.06503762294161e-05,0.000995473541195317,5.31930819105652e-05
"98",0.226081349972953,0.0709285961409478,0.501865139572788,0.0882835586892745,0.0304618346851801,0.132352941176471,0.0437863372093023,1,1,0.576073012210698,0.514444885552021,0.0135610344167138,0,0.00788531296165366,0
"99",0.342443590139865,0.042560440699718,0.29632195818091,0.135727127303827,0.0809064277532331,0.147058823529412,0,0.71765601217656,1,0.493336190722721,0.32043471917415,0.135895012341286,5.62674821415021e-05,0.000240006420187084,0
"100",0.47059491152152,0.0788003492868807,0.101747753094747,0.115404738234532,0.0514815758187546,0.573529411764706,0.0513403159950292,0.798823529411765,0.995008475761077,0.574443741041323,0.216182511595592,0.0925489441848132,0.000138369860003877,0.0488707365199637,0.112380775479492
"101",0.191018371841434,0.149443067420478,0.338592760174112,0.178644317263859,0.0470249445000439,0.132352941176471,0.00546795235394214,0.427927927927928,0.77245348562754,0.230888931541626,0.106010280363242,0.156109283131917,0.000101159751645939,0,0
"102",0.474825651031606,0.113704337325456,0.122763549112521,0.0661558307635701,0.0241745071316827,0.367647058823529,0.00926388621948876,0.345086271567892,0.956378221390602,0.515241845749612,0.123044359695759,0.0120789393347058,0.000121511965036406,0.000804987943900426,0
"103",0.472478459933545,0.230549565104181,0.151426428409994,0.00562854753589967,0.063102609605891,0.382352941176471,0.269853574504738,1,0.958608824451157,0.24595720306963,0.175166471895189,0.116798252468825,9.3776498475149e-05,0.0282098274300874,0
"104",0.521320319140715,0.189176311270775,0.226504397237223,0.236459304689873,0.0272339755536412,0.102941176470588,0.049681118340527,0.0396889246446769,1,0.220334617068901,0.164178326100963,0.0473555015950381,0,0.0115462089757155,0
"105",0.524744513561549,0.165426331803719,0.118067308037193,0.0590128594509879,0.0226773229998617,0.147058823529412,0.0097897836904641,0.15994623655914,1,0.261079852365854,0.151853981589584,0.0650555546563447,3.54165626906906e-05,0.0482478472663023,0
"106",0.538192566262267,0.248895802162375,0.224484872502468,0.0173009592923883,0.0596564033068571,0.0735294117647059,0.00511840288839333,0.0371161548731642,0,0.261078648086275,0.456280568780808,0.0947101644841754,0,0.0366007028477884,0
"107",0.209129414264739,0.11315468347166,0.166541322532678,0.190475232539468,0.0392462019019678,0.0294117647058824,0,1,1,0.158739622010621,0.0919846297349418,0.0550039455640103,0.000124637768190323,0,0
"108",0.846985839579631,0.488446746754057,0.19420167294661,0.0849436269070405,0.0779581836552966,0.0441176470588235,0,0,0,0.198748951677041,0.496226153854031,0.496898794923302,0.000129533737457826,0.00759769873439215,0
"109",0.829734467970018,0.451836501791844,0.283846188842434,0.299561096700674,0.0875491786765912,0.102941176470588,0,0,0,0.0925333322326979,0.333001753268988,0.0650239033224331,0,0,0
"110",0.613981241789661,0.135227174523104,0.359084702611938,0.0123998004844646,0.0288658416246531,0.5,0.4321658727935,0.956689124157844,0.999991465781234,0.442873309865406,0.687636074368655,0.0150320651653376,0.000111459106496808,0.501133857824843,0
"111",0.0268647129279032,0.333832323000024,0.827395053495001,0.156070893464868,0.0490008480874357,0.117647058823529,0.0892776291417987,0.983187390542907,0,0.554395389586367,0.214887466541013,0,1,0.306055688205944,0
"112",0.829734467970018,0.451280759303571,0.283846188842434,0.299561096700674,0.0875491786765912,0.0735294117647059,0,0,0,0.0925333322326979,0.333001753268988,0.0650239033224331,0,0,0
"113",0.623065740669191,0.141551835763084,0.13845614056724,0.0409774987573655,0.0264806533332964,0.323529411764706,0.022123623011016,0.288549618320611,1,0.382310075033725,0.179519669647019,0.0645920087660258,0,0.00923243575427713,0
"114",0.961290665327254,0.35428938740712,0.162505695665183,0.0939758242967851,0.0453076494454524,0.117647058823529,0.101902748414376,1,0.961515433741352,0.289795377939614,0.849128617795911,0.0115500790791432,1.58594493882479e-05,0,0
"115",0.93187591762615,0.646401692106265,0.146467228451761,0.0710431269248106,0.0538666377199226,0.0735294117647059,0.0391022174148189,1,0.581954546788372,0.254996614472237,0.498036224049483,0.0833026147036928,0.000174051696740679,2.56448591719299e-07,0
"116",0.983808728073566,0.261641191603275,0.213346069552226,0.66600603596546,0.02843262340473,0.102941176470588,0.0620089064819396,0,0.930984999637755,0.119471487238704,0.31941126741795,0.00316044459226015,5.15801987099576e-05,0,0
"117",0.856635402982769,0.449479597618369,0.265920517347848,0.247782048994752,0.05140655224463,0.0735294117647059,0,0.405405405405405,0.154056767425751,0.0980066305788066,0.327632193543662,0.174992166833436,9.69790168032625e-05,0.00409907474101691,0
"118",0.96615891353064,0.451133356010236,0.130236012409714,0.218037957620582,0.0235467308628781,0.191176470588235,0.0045939763629432,0.60597637248089,0.857539958304378,0.321010832448566,0.505197206212892,0,9.87335925923417e-05,0,0
"119",0.774618943667414,0.285425415123919,0.315017501507147,0.574181284111436,0.0699668737666522,0.0294117647058824,0.0773055332798717,0,0.678418648762483,0.149570654988114,0.318725632743822,0.0402815524319505,0.000206198080703483,0.00741781845704367,0
"120",0.992559983772507,0.260813683827818,0.172258008173731,0.0796898816716207,0.0254923751965502,0.102941176470588,0.114640591966173,0.2125,0.00721288875846198,0.232143819682301,0.663011597005741,0.00440731626256384,0.000108930593206615,0,0
"121",0.696292307395101,0.426330504273715,0.152595373095245,0.10866022308949,0.0742366090307193,0.0147058823529412,0,0,0.22600817733264,0.258993343771552,0.315450344192055,0.0942008818510072,8.95286661987572e-05,0,0
"122",0.51495972104165,0.229598867319916,0.179356626929327,0.00761319901059643,0.0625012390527933,0.102941176470588,0.0652969067509596,0.476426799007444,0.292722296121127,0.271173345683378,0.402988859287391,0.0937428475127659,5.17623437188507e-05,0.00165138208659235,0
"123",0.962993103315045,0.345115023650727,0.29936484775172,0.143295860068304,0.0252372969739945,0.102941176470588,0.114503625906477,1,0.613398041741107,0.340714877859227,0.423257764574273,0.000924181265458677,7.17162405392524e-05,0.00331821142786942,0
"124",0.970621474383742,0.558826082413613,0.363660216680353,0.377185765273541,0.0719421648052332,0.117647058823529,0.317994392215075,1,0.0755907573902518,0.131407050979029,0.463485578610309,0.123232693624999,0,0,0
"125",0.998862626535817,0.202300348017778,0.283047864210671,0.128788774510853,0.0589351162586387,0.117647058823529,0,0.974522292993631,0.0468950148524649,0.171608281131379,0.593337834322831,0.00115406828179491,0.000123693579910454,0.00201679453417995,0
