"","SVN","rid","sum_1095_days","FSS_26Aug14","PDISRSA_1YR","POWNRCA_PRI","PALITHERODRCA","PASILTRCA","DAPOPRCA2010"
"428","07125DFW",18902,4420.38518419776,26,10.7142857142857,100,100,35.6531545009028,0.000746367187043201
"429","07127DFW",9681,5373.87667030779,15,1.50375939849624,19.176800748363,100,34.4899438727783,0
"430","07128DFW",20187,3620.191706397,40,61.5384615384615,93.4900542495479,100,38.8127237934613,0.0127339019208009
"431","07129DFW",15872,6383.66001495905,12,0,0,100,36.974724235739,0
"432","07134DFW",17626,6679.4999967711,4,1.36054421768707,43.0939226519337,100,35.1560466543892,0.00626934376790289
"433","07135DFW",19112,3647.58333207339,13,0,64.417845484222,100,34.048325979756,0.00780485442605986
"434","07136DFW",15189,4633.32600166053,14,21.2903225806452,68.7407407407407,100,36.8099626068376,0.0241734433055588
"435","07139DFW",5124,4167.0566663815,10,0,91.2778904665314,61.195079844767,63.1200593748181,0.00108199439728649
"436","07140DFW",13475,6294.58999899899,4,0.923076923076923,0.850520944078248,0,55.1974697001914,0.00653572167807332
"437","08001BMP",11284,6115.74999650568,12,0,10.8350586611456,100,37.3295272325131,0.0124082431990841
"438","08001DFW",15707,6348.99578626385,7,0,48.314606741573,90.2875904944143,35.7166435506241,0
"439","08002BMP",11292,5943.91666662445,16,0,0,100,37.3864440868866,0.016204629674431
"440","08002DFW",16311,4897.12999413908,14,7.5,69.2998204667864,100,36.5795294521724,0
"441","08003BMP",10129,6219.7299936153,15,13.8461538461538,100,100,39.0816681943171,0.00668876411752919
"442","08003DFW",13971,6910.1109030836,5,0,0,3.23603296528189,47.3173206860707,0.000805319286951937
"443","08004DFW",13628,6583.47592170723,6,5.8252427184466,47.6426799007444,29.2722296121127,45.7649742543026,0.000405453446282624
"444","08005DFW",12063,5005.64000391588,9,6.74157303370786,27.5666936135812,100,38.924090541633,0.0362104321968868
"445","08006DFW",9990,7588.95001997007,8,4,93.7984496124031,85.1585546301226,41.1503561187679,0
"446","08007DFW",12074,6257.80500516389,4,0,0.654911838790932,88.1108312342569,44.0670528967254,0.00206880366672363
"447","08008DFW",13954,5465.0133322496,7,0,0,100,37.2748234316577,0
"448","08009DFW",11247,5881.31999757513,6,0.72992700729927,0,100,38.0695339380669,0.00185500314191707
"449","08010DFW",14074,6151.71800330045,8,0,15.5982905982906,99.3987409790899,36.8110310583195,0.00375630841888365
"450","08011DFW",13475,6655.30666108492,7,0.923076923076923,0.850520944078248,0,55.1974697001914,0.00653572167807332
"451","08012DFW",13122,6706.79875759862,7,0.45662100456621,3.71161548731642,0,47.6861392776335,0.00929860317413591
"452","08013DFW",10160,5700.06999908015,9,0,0,100,37.3565448113208,0.000700867594565003
"453","08014DFW",11425,5917.76999095135,7,0,19.8998748435544,100,37.3456611004654,0
"454","08016DFW",9060,7228.84726088003,3,5.95238095238095,0,23.7313989065315,42.4102289512555,0.000191288745554156
"455","08018DFW",14338,6661.35385171095,9,6.62251655629139,25.8570029382958,96.9420272239552,38.3510307064634,0.00466741708740974
"456","08019DFW",15621,4729.46998484619,19,6.06060606060606,88.7769784172662,97.999394599421,34.5121041429732,2.27046643725153e-05
"457","08020DFW",15807,4544.33999502473,20,0,72.8679095596985,100,32.3625942086474,0
"458","08021DFW",11399,5614.54415129293,12,0,44.5925925925926,100,37.8272720782466,0.0173576793971941
"459","08023DFW",8849,8124.65844956747,2,13.1147540983607,75.692582663092,56.6137881018641,49.5250483189377,0.035778423075916
"460","08024DFW",12310,5744.81000788137,8,0,31.5909090909091,100,37.3120022592488,0.00545331066448753
"461","08025DFW",16847,3799.37815936607,18,6.16113744075829,66.4735698769008,99.6548203472866,42.8787103254194,0.0253109485749895
"462","08026DFW",13574,5506.35999943875,7,6.06060606060606,49.5327102803738,100,37.0978177409578,0.000927297757200583
"463","08027DFW",26892,6363.82199046128,14,0,100,100,36.9841885964912,0.0486493206551291
"464","08028DFW",27753,7185.70594176963,8,0,37.4301675977654,96.8111267740014,41.8203067720888,0.000255477843852087
"465","08029DFW",26563,4790.6118481885,9,19.7530864197531,73.6716417910448,100,37.8923961339015,0.00513977576464617
"466","08030DFW",23146,4984.76175773977,10,6.62020905923345,36.9075630252101,100,38.167785678849,0.00586857748466409
"467","08031DFW",23417,5288.92999914475,9,0,59.0559824368825,72.4151092744485,40.7702105561326,0.0107384533699537
"468","08032DFW",22326,4662.24000361189,40,14.8550724637681,20.6191950464396,100,57.1223839009288,0
"469","08033DFW",22868,5047.19999394566,9,2.20588235294118,52.3505976095618,17.9282868525896,44.4438247011952,0
"470","08034DFW",17932,7863.61318932422,8,9.44055944055944,0,100,37.3490487609912,0
"471","08035DFW",11005,5784.67772648856,46,33.6666666666667,12.4791086350975,88.8108347952121,38.5358233075956,0.0957057256201351
"472","08036DFW",19187,8086.55813067988,5,6.25,0,100,35.3629692065436,0.000113687915610401
"473","08037DFW",24466,4429.66313057987,49,51.8134715025907,50.561797752809,100,49.8972450564035,0.0117333758664517
"474","08039DFW",26382,6219.01997758076,20,0,42.3627684964201,100,35.7801594896332,0.0454782586689456
"475","08041DFW",18880,4431.96428175723,9,0,15.8415841584158,99.9897568889937,38.3451739518287,0.00150349235687492
"476","08042DFW",20187,4056.51902234859,31,61.5384615384615,93.4900542495479,100,38.8127237934613,0.0127339019208009
"477","08043DFW",20724,4209.63952640888,19,50.9433962264151,23.1160033869602,59.4887907844609,45.928131374949,0.0140229506692496
"478","08044DFW",21871,4323.6078781152,21,0,71.765601217656,100,42.7888992132813,5.80845785585823e-05
"479","08055DFW",19191,3816.00500008166,30,2.56410256410256,100,100,50.3502345159351,0.000317135871981265
"480","08056DFW",5773,8563.76998909957,2,0,0,45.1560651375939,42.8743027725525,0
"481","08057DFW",6243,10164.2139849178,4,0,0,13.7835854990973,43.1140463648834,0
"482","08058DFW",6671,8126.77929677867,3,0,40.5405405405405,15.4056767425751,43.0483680152107,0.00100642001255136
"483","08059DFW",6256,8317.48002448305,5,0,3.59028511087645,0,49.1377507919747,0.0300682315782301
"484","08060DFW",6028,10321.2775466142,4,2.25988700564972,0,0,43.171933320829,0
"485","08061DFW",4450,11191.8066658918,5,0,46.5232974910394,0,49.7692044257113,0
"486","08062DFW",5242,8245.82574941847,7,31.304347826087,64.9122807017544,54.1589324260016,56.6630367396326,0.0755824306504216
"487","08063DFW",5529,6765.5574407216,4,0,0,0,42.7780363852086,0
"488","08064DFW",3027,10542.6125130488,3,20.7547169811321,22.6104830421377,91.4215662910349,60.5606008583691,0.000643918538386237
"489","08065DFW",4250,4013.75734862077,60,0,100,100,56.7889855072464,0
"490","08066DFW",191,4860.77999363784,8,0.763358778625954,38.0906460945034,57.7038796046781,61.5507704260003,0
"491","08067DFW",4864,6384.74285453239,2,0,34.9765258215962,0.107741542547094,42.8518947368421,0
"492","08068DFW",2516,6446.32000125758,4,0,68.5770750988142,35.3754940711462,50.6995256916996,0.00678462996972589
"493","08069DFW",1484,10883.4970862571,6,39.2961876832845,93.2982288176161,95.1969042337097,56.5541885979673,0.00516165678465196
"494","08070DFW",3811,10386.6599819865,5,10.0961538461538,78.8752703677001,85.2159392549762,47.2381394242208,0
"495","08071DFW",8112,8492.95142514115,7,6.03448275862069,56.2103354487761,12.3180060127645,43.4446390613043,0.0112893669631554
"496","08072DFW",10973,4434.77000060864,8,0,21.2345679012346,100,35.5983940462201,1.32581556498015e-05
"497","08073DFW",17412,5493.55067130675,15,0,8.39469808541973,100,33.0247839176459,0
"498","08074DFW",17404,4051.39000668625,13,3.92156862745098,19.1794871794872,100,36.2769484083425,0
"499","08075DFW",17207,3836.28001265352,24,28.125,93.4280639431616,100,48.8976072234763,0.164464935782118
"500","08076DFW",18948,3920.82582561796,30,25.7575757575758,100,100,44.4836194157099,0.0120791710151387
"501","08080DFW",10213,4875.17859665573,19,0,91.284046692607,100,33.0651192665908,0
"502","08081DFW",17132,4286.43954998627,18,7.98479087452472,84.49401523395,100,37.0026607538803,0
"503","08082DFW",8553,7616.89641502593,4,0,62.2296173044925,61.3615047564435,57.1171542812561,0.0100020864472966
"504","08083DFW",934,7409.84350179001,8,50,88.8563049853372,46.6873107964639,55.4029396350469,0.0365411127009115
"505","08084DFW",997,9765.40665904308,8,0.591715976331361,0,99.6980695070762,60.9501505139501,0
"506","08085DFW",3864,5074.55589099591,27,11.9565217391304,100,100,61.1900207153708,0.000796641129904112
"507","08086DFW",4124,4845.42666100773,69,11.8367346938776,100,100,55.3730842005676,0.00632730761453442
"508","08087DFW",5124,4726.33791617374,7,0,91.2778904665314,61.195079844767,63.1200593748181,0.00108199439728649
"509","08088DFW",5617,5373.68736546996,6,1.53846153846154,100,44.6958660406224,48.4770088260803,0.038734693895062
"510","08089DFW",8617,7260.8937642548,9,18.0327868852459,66.2790697674419,98.7180313177578,49.8153345789219,0.00424557425608894
"511","08090DFW",8220,8345.69956963248,2,0,0,54.2965189114268,42.7478495547839,5.18733921028069e-06
"512","08091DFW",3834,4827.42999431065,29,0.432900432900433,100,100,54.8162698412698,0
"513","08092DFW",3879,5244.93158126113,21,0,51.3574660633484,100,63.8029871065909,0.000743493333315518
"514","08093DFW",3043,7030.92951579415,6,4,57.6384662203287,95.6837142665641,61.34521339603,0.00022122989372654
"515","08094DFW",8406,7713.47230203149,5,3.84615384615385,1.66666666666667,48.9546143276658,56.5507161305471,0.028409547323697
"516","08095DFW",4952,9186.5099872835,3,0,82.0833333333333,64.0599492900927,42.9218405537042,0.00039650950784978
"517","08096DFW",5302,8065.12447930179,2,0,0,10.1580060395525,42.8647660395562,0
"518","08097DFW",8617,7266.27605792631,14,18.0327868852459,66.2790697674419,98.7180313177578,49.8153345789219,0.00424557425608894
"519","08098DFW",7788,9012.64874144876,4,0,30.3769401330377,6.30026528789481,43.195888623015,0.000497944013823345
"520","08099DFW",6243,10326.9199874699,3,0,0,6.59450606542474,43.1140463648834,0
"521","08100DFW",7100,9031.0961664749,4,1.54639175257732,53.5101404056162,10.557320048257,47.0701865533441,0.00610415599365067
"522","08101DFW",6915,6453.66500837822,5,6.71936758893281,67.5054704595186,0.524868782804299,54.1864299193687,0.00151118178248003
"523","08111DFW",24232,5637.71000373674,8,0,25.7142857142857,100,33.1640199542715,0
"524","08112DFW",23699,5415.729093723,14,0.408163265306122,72.4334600760456,100,36.7015512169029,0
"525","08113DFW",23625,5578.07515711466,20,8.38323353293413,39.2713800555727,100,35.139806258532,0.00529765005401494
"526","08114DFW",21148,5073.28997619823,13,7.86885245901639,100,100,37.0438609746883,0.0107667778050732
"527","08115DFW",21148,5075.00997622684,6,7.86885245901639,100,100,37.0438609746883,0.0107667778050732
"528","08116DFW",22451,5887.81000017002,9,0,91.4930555555556,100,36.2594591975189,0
"529","08117DFW",22841,6263.79727524739,11,0,0.921658986175115,100,36.2256223033521,0
"530","08118DFW",21538,4734.04625542706,7,23.0769230769231,100,100,35.3199474400055,0.000259451131764297
"531","08119DFW",20821,5559.46636266549,13,0,100,100,36.5438254665203,0.000932325653911276
"532","08120DFW",21306,6061.01074066675,8,1.35135135135135,100,100,36.4841046719588,9.15358985680634e-06
"533","08121DFW",19927,5867.48998940871,9,10,98.8782051282051,84.6055064721594,36.8311208515967,0.0336607692745373
"534","08122DFW",16001,6345.89612336403,32,32.7380952380952,88.2305844675741,100,37.5645131718614,1.4282177479414e-05
"535","08123DFW",11956,6362.9907609763,25,4.34782608695652,99.5121951219512,100,38.0564360473019,3.16317816182035e-05
"536","08124DFW",15634,6483.3299780041,16,7.69230769230769,14.8850574712644,100,33.0098275862069,0.00447844315513518
"537","08125DFW",15318,6373.37001733668,21,13.1578947368421,58.472553699284,100,37.206046141607,0
"538","08126DFW",18016,4712.28129369015,6,23.3644859813084,100,100,35.7209251851221,0.000316655059971732
"539","08127DFW",24534,5605.9046219477,16,0,8.57142857142857,100,34.8412711563499,0
"540","08128DFW",23918,5097.22577966733,9,3.35570469798658,100,100,35.280960960961,0.000138330308454357
"541","08129DFW",16337,4399.33947873028,11,4.27046263345196,70.2309666381523,99.3793518944991,37.6036636319655,0.0237230377368169
"542","08130DFW",10430,5422.40076944017,14,11.6788321167883,76.8665850673195,100,37.1801596993894,0.00258978926302969
"543","08131DFW",9899,7869.94001614861,16,11.4427860696517,100,87.3581296167551,42.6049124961621,0
"544","08133DFW",9121,7307.23051518074,6,0,0,13.6390581181518,46.7363380687964,0.000559378122390017
"545","08134DFW",10443,5350.15036035436,13,2.40963855421687,73.0633802816901,100,37.8977847926012,0.00690148924317243
"546","08135DFW",9578,5355.27999824286,35,5.61797752808989,100,100,46.9829098753595,0.00252291926344175
"547","08136DFW",10821,5310.48000060767,13,0,35.0349274583557,100,48.0576571735626,0.00194974953785645
"548","08137DFW",11206,5218.64999615215,15,25.3393665158371,70.8450704225352,100,37.7090060997488,0.00690706628555983
"549","08138DFW",5894,5232.90000162504,15,13.8461538461538,93.5064935064935,97.1824292212642,36.6119303445721,0.00789176260721945
"550","08139DFW",12987,5360.675005381,6,1.43884892086331,0,100,37.3427433124644,0.00164775661106858
"551","08141DFW",12648,6855.27016810986,7,30,93.4612031386225,48.5444216279304,40.6106313655452,0.0133062868759975
"552","08142DFW",11355,5714.11856999953,9,0,10.9500805152979,100,43.5219573400251,0.00683684279523055
"553","08143DFW",10869,5784.20667493281,10,2.7906976744186,23.7189751801441,100,36.756545236189,2.21102241240461e-05
"554","08144DFW",13663,6676.07258103015,7,0,14.6747967479675,32.7203475894424,45.266012443725,0.000403541783230407
"555","08145DFW",10501,4975.43998443522,45,35.9183673469388,100,100,41.6005123428039,0.157850358665436
"556","08146DFW",11692,8721.37001654133,7,8.60927152317881,62.3724489795918,68.3673469387755,37.3464923469388,0.00662639845915407
"557","08147DFW",11539,6829.6238939076,7,31.6455696202532,51.7123287671233,94.2464835986937,37.6517012681199,0.00367781396699007
"558","08148DFW",19202,4587.55689157777,13,0,31.6004077471967,100,36.4017310849127,0.00149800223821819
"559","09001DFW",4336,9168.73286000107,17,40.9356725146199,51.5454545454545,100,61.6746971201589,0.0170375974866745
"560","09002DFW",20957,3484.20922980056,8,9.80392156862745,40.7142857142857,0,46.3345695618755,0.000344579061367316
"561","09003DFW",9700,5554.42260278112,21,66.0079051383399,61.8287373004354,60.3126576094135,40.3966932263276,0.0202111542631417
"562","09005DFW",10241,3694.03272543543,15,0,100,62.2338281012682,43.7247758597618,0.00342631744787896
"563","09006DFW",10215,4144.46499078441,21,0,20.7174231332357,100,37.0492860363746,0.00412570115154904
"564","09007DFW",11133,5104.41789240027,21,77.0334928229665,88.5477582846004,100,38.5124627183639,0.00514968043994865
"565","09008DFW",16003,5866.8092837496,22,36.3095238095238,48.0749219562955,100,36.4436669272869,7.90829455175253e-06
"566","09009DFW",6693,7721.1300122682,5,0,0,22.9493518122007,43.1301561658589,0.000100048465151824
"567","09011DFW",7788,8325.17749737902,4,0,30.3769401330377,6.30026528789481,43.195888623015,0.000497944013823345
"568","09014DFW",26892,5664.54199256189,24,0,100,100,36.9841885964912,0.0486493206551291
"569","09016DFW",5773,7811.57822799573,9,0,0,45.1560651375939,42.8743027725525,0
"570","09020DFW",8471,7076.48251351831,3,1.92307692307692,0,96.8223210546098,51.3116265180171,0
"571","09025DFW",25581,3898.67381947444,15,37.0558375634518,100,100,46.6258773431482,0.00408197618407147
"572","09026DFW",6243,10166.6899829227,3,0,0,6.59450606542474,43.1140463648834,0
"573","09029DFW",16311,4588.63856218702,14,7.5,69.2998204667864,100,36.5795294521724,0
"574","09031DFW",14373,6237.71124881553,9,4.90405117270789,13.1964117091596,95.7759727897812,38.2012038774234,0.0110739825396677
"575","09032DFW",23625,5033.25950395455,21,8.38323353293413,39.2713800555727,100,35.139806258532,0.00529765005401494
"576","09033DFW",18035,5267.51999635994,5,1.92307692307692,0,100,34.5721064083667,0
"577","09034DFW",18941,7641.28002306446,10,0,0,100,36.3660863509749,0
"578","09035DFW",4114,7892.62999386679,6,14.7916666666667,69.8328469089944,22.8020295585241,48.6459554405103,0.0232627052761201
"579","09037DFW",13401,5451.87907445719,11,0,0,100,37.1844200586959,0
"580","09038DFW",19202,4200.32102757596,12,0,31.6004077471967,100,36.4017310849127,0.00149800223821819
"581","09039DFW",12648,6195.87621199426,10,30,93.4612031386225,48.5444216279304,40.6106313655452,0.0133062868759975
"582","09042DFW",19187,7690.35750637506,10,6.25,0,100,35.3629692065436,0.000113687915610401
"583","09043DFW",26733,3973.98428150759,11,0,67.9083094555874,100,45.7379954441913,0.00198568604927519
"584","09046DFW",9032,6908.76530827036,15,34.5,95.5619183965641,23.3782282222634,46.0397284989481,0.0031395187551124
"585","09047DFW",11005,5287.62090903656,37,33.6666666666667,12.4791086350975,88.8108347952121,38.5358233075956,0.0957057256201351
"586","09048DFW",14350,5626.50001718663,12,0,0,100,36.6338566552901,0.00190428681322234
"587","09049DFW",25299,4286.41399993915,10,0,52.7301092043682,100,37.8938957055215,0.00235048313238982
"588","09050DFW",20724,3687.89763128735,18,50.9433962264151,23.1160033869602,59.4887907844609,45.928131374949,0.0140229506692496
"589","09051DFW",8220,7500.7080799839,2,0,0,54.2965189114268,42.7478495547839,5.18733921028069e-06
"590","09052DFW",8170,7815.82514136234,7,0,0,54.4295965913727,42.8392552048698,1.56813562698713e-11
"591","09053DFW",18948,3460.85166023796,34,25.7575757575758,100,100,44.4836194157099,0.0120791710151387
"592","09055DFW",7110,6163.88200703114,15,5.94059405940594,92.8888888888889,69.5392981161686,52.1270410687778,0.0750084661378128
"593","09056DFW",12589,6809.35337805442,10,12.3188405797101,72.8179551122195,95.8809217370483,37.0299003742473,0.00275539750145638
"594","09057DFW",9750,4148.94999264032,12,11.2676056338028,35.8803986710963,99.8565875427196,35.8410413930433,0.00102696376483593
"595","09058DFW",19248,7757.80375910667,10,0,0,100,35.2856041131105,0
"596","09059DFW",16001,5848.60096334768,26,32.7380952380952,88.2305844675741,100,37.5645131718614,1.4282177479414e-05
"597","09061DFW",5242,8036.346756892,8,31.304347826087,64.9122807017544,54.1589324260016,56.6630367396326,0.0755824306504216
"598","09062DFW",26039,4495.39599337261,12,20.8333333333333,100,100,53.9520107840935,0.00406358565732986
"599","09063DFW",11425,5494.00713398148,9,0,19.8998748435544,100,37.3456611004654,0
"600","09064DFW",16602,4032.06181214564,17,2.7027027027027,27.4711168164313,100,36.6919929219199,0
"601","09065DFW",3027,10045.7275068751,8,20.7547169811321,22.6104830421377,91.4215662910349,60.5606008583691,0.000643918538386237
"602","09066DFW",23559,5063.21286268293,8,0.917431192660551,75.5966127790608,100,35.2524562006183,0
"603","09067DFW",6318,5892.49750043778,6,0,98.2905982905983,14.9128554993556,42.9814532243415,0.0608425438016652
"604","09070DFW",23734,4788.88500607864,15,10.2040816326531,95.0121065375303,100,36.1469886911545,0
"605","09071DFW",23699,4871.88546016609,16,0.408163265306122,72.4334600760456,100,36.7015512169029,0
"606","09074DFW",25418,4214.34000575356,13,0,86.046511627907,92.2171468728039,34.7176159618008,0.0174185908802893
"607","09075DFW",2804,8589.82500352338,8,18,100,45.4500697370163,50.8198568088837,0
"608","09076DFW",14305,4418.85246390303,30,54.9668874172185,61.723700887199,91.1070800897464,37.3573838009529,0.017483258763685
"609","09077DFW",23154,4217.83428414405,24,73.469387755102,100,100,64.9370350124022,0.011156754995116
"610","09079DFW",19695,5621.98444500607,12,19.1082802547771,28.9545703338807,100,35.3674312601088,0.0381559729528407
"611","09082DFW",21732,4308.26332702115,45,45.2471482889734,73.5817104149026,100,60.2124787775891,0.114595422170721
"612","09083DFW",2516,5938.49000038579,9,0,68.5770750988142,35.3754940711462,50.6995256916996,0.00678462996972589
"613","09084DFW",14185,5628.62001615576,15,2.85714285714286,0.781657113079729,100,36.6996352266806,0.00420795211240529
"614","09086DFW",2978,5450.41570146116,12,2.36686390532544,9.19849381387843,100,64.7783070301291,0.0055441432654677
"615","09087DFW",14475,5703.19799558828,8,11.1111111111111,1.82481751824817,100,36.8075475923852,0.00456693182936742
"616","09088DFW",10869,5526.63667442712,14,2.7906976744186,23.7189751801441,100,36.756545236189,2.21102241240461e-05
"617","09089DFW",13475,6262.75665769788,7,0.923076923076923,0.850520944078248,0,55.1974697001914,0.00653572167807332
"618","09090DFW",13005,6696.15457807518,16,38.4615384615385,69.7925311203319,42.841545040919,39.3638207097962,0.0138560199722133
"619","09091DFW",11247,5724.17000135966,7,0.72992700729927,0,100,38.0695339380669,0.00185500314191707
"620","09092DFW",9990,6934.04376867798,7,4,93.7984496124031,85.1585546301226,41.1503561187679,0
"621","09093DFW",4283,4390.33429135941,6,10.2564102564103,99.9016474059503,12.4780612238484,61.9029567286507,0.00121952826378321
"622","09094DFW",4361,4409.04708913271,13,3.47826086956522,65.0991917707568,6.2950666807965,63.3790391321193,0.00140424373080625
"623","09095DFW",21015,4917.56999987426,14,4.09356725146199,100,100,36.5185714285714,0.0152333374403257
"624","09096DFW",17816,3648.06998647191,25,33.3333333333333,90,100,36.26,0
"625","09097DFW",15127,5741.95888788688,17,20,95.9770114942529,100,33.4559099437148,0.0057772021160425
"626","09098DFW",12126,5919.89666879363,30,12.3595505617978,100,100,33.4286735504369,0.0106023923740904
"627","09099DFW",7398,7629.70000920072,3,0,0,0.480128318368302,48.495985862156,0.00601398366280476
"628","09100DFW",4864,6008.95713768287,3,0,34.9765258215962,0.107741542547094,42.8518947368421,0
"629","09101DFW",16867,3676.82777836815,29,0,0,100,37.2887302199923,0.000919311202117998
"630","09102DFW",3108,10588.7359491815,8,3.48837209302326,100,58.1954546788372,49.1914297851251,6.29642080722067e-08
"631","09103DFW",371,4849.96999700367,21,0,0,100,65.0962382445141,0.00018679854240846
"632","09104DFW",5342,5623.16144084638,8,45.4301075268817,22.6164079822616,86.6962305986696,57.3027593003203,0.0618863328791401
"633","09105DFW",16952,5438.95910298807,12,0,75.6137479541735,100,33.8259945750452,0
"634","09107DFW",23506,4215.19307161223,50,6.66666666666667,29.0680473372781,100,47.8310982424058,0.0531822565036497
"635","09109DFW",27784,6429.73189409396,9,0,63.9153439153439,96.7805290962191,41.835154969038,0.000244412350865257
"636","09110DFW",27774,4776.3521093881,16,9.52380952380952,100,99.8952217967644,43.2854877806477,5.5866788626921e-05
"637","09112DFW",18092,3565.26998760737,10,2.35294117647059,16.4310954063604,100,36.094168655529,0.00485065626770284
"638","09114DFW",23146,4460.42058311731,12,6.62020905923345,36.9075630252101,100,38.167785678849,0.00586857748466409
"639","09115DFW",24331,4171.6117673673,26,16.8918918918919,98.7378640776699,98.6724889889447,34.15188567563,0.0862601081931262
"640","09117DFW",14346,5724.13225671364,35,0,43.4721242060692,88.3225053447617,33.3308421654198,0.245523703796063
"641","09118DFW",15020,6216.72118937817,38,30.1075268817204,53.416149068323,95.8024944823938,37.5445033736074,0.00697062842851871
"642","09119DFW",10560,4885.24561973324,20,40.2390438247012,99.8756218905473,100,37.7120130754563,0.0539660337203941
"643","09120DFW",7659,5854.09038509407,42,64.2857142857143,85.097192224622,99.3841985347447,58.6267701430066,0.0104205578320284
"644","09121DFW",24385,5293.53493272801,16,0,82.8323313293253,100,33.3337199607196,0
"645","09122DFW",14432,6239.45899304859,8,0,1.52046783625731,93.8115656671815,38.2178483153376,0.014971716550334
"646","09123DFW",16212,6116.13666710237,8,12.5,83.0985915492958,90.8949641298044,33.8502411352746,0
"647","09124DFW",16566,5376.75666491377,22,19.3693693693694,93.7438180019782,100,48.3382542037587,0.0102086661799614
"648","09125DFW",5665,9032.25000088848,6,1.06382978723404,100,51.1340514219753,54.9582651391162,0.00103663395899514
"649","09128DFW",20436,4707.29785029989,16,38.6904761904762,100,61.1289269661759,42.0547710434705,0.00679534756743317
"650","09129DFW",21538,4293.24845521042,7,23.0769230769231,100,100,35.3199474400055,0.000259451131764297
"651","09130DFW",12229,4065.1439595087,13,1.66666666666667,100,100,36.2979266636487,0.00059846866740903
"652","09132DFW",21671,4105.97095235753,10,16.1111111111111,100,100,36.3855726449398,0.0004623426434827
"653","09133DFW",22190,4153.97999370657,35,10.4895104895105,98.6339754816112,100,54.7358669001751,0.00311189597906684
"654","09134DFW",11954,4258.27968699662,13,0,65.1705565529623,98.5835153745085,36.8798528429318,0.0140802970222422
"655","09135DFW",21871,3959.59999961324,17,0,71.765601217656,100,42.7888992132813,5.80845785585823e-05
"656","09136DFW",20472,5036.78999843981,10,8.57142857142857,100,100,36.799683655536,0.00137126711450084
"657","09139DFW",23453,4752.03882424106,15,0,0,69.4144414371491,40.7635878270155,0.010305281509865
"658","09140DFW",22868,4533.04999271594,18,2.20588235294118,52.3505976095618,17.9282868525896,44.4438247011952,0
"659","09141DFW",11052,5910.00711242312,17,34.6846846846847,98.974540311174,95.0909439839201,39.9892451636533,0.0131976698241362
"660","09142DFW",14074,5736.22400141445,9,0,15.5982905982906,99.3987409790899,36.8110310583195,0.00375630841888365
"661","09143DFW",12422,6098.54224857848,7,14.5945945945946,13.8353765323993,100,37.3699781692036,0.00425182207423025
"662","09144DFW",13271,5144.663334695,23,0.571428571428571,17.0839469808542,100,35.9278217409413,0.0195603818812625
"663","09145DFW",506,8932.73780463736,6,0,0,0,49.1261767920736,0.00186541513359462
"664","09147DFW",4250,3587.75775431169,29,0,100,100,56.7889855072464,0
"665","09148DFW",5255,4133.39278553716,20,9.375,100,93.9496510816983,57.5175690042131,0.0126724960723943
"666","09149DFW",5124,4297.25041861716,12,0,91.2778904665314,61.195079844767,63.1200593748181,0.00108199439728649
"667","09151DFW",8617,6326.34633385371,10,18.0327868852459,66.2790697674419,98.7180313177578,49.8153345789219,0.00424557425608894
"668","09153DFW",96,5446.12850544965,20,5.0251256281407,100,63.1749449989625,54.8783243116027,0.0115522468015386
"669","09156DFW",13494,5997.47273019498,6,0,14.859437751004,0,46.9112832737386,0.00416625899581583
"670","09157DFW",13628,6172.31067838245,8,5.8252427184466,47.6426799007444,29.2722296121127,45.7649742543026,0.000405453446282624
"671","09158DFW",11360,5605.53333456628,46,11.3207547169811,46.8446601941748,100,37.9343295258958,0.0109286259670969
"672","09159DFW",11247,5728.34000143595,9,0.72992700729927,0,100,38.0695339380669,0.00185500314191707
"673","09160DFW",12578,7348.59667033019,6,0,17.6282051282051,97.2781960334153,37.6102203116604,0
"674","09161DFW",9274,6512.40998039208,2,12.6436781609195,0,0,47.4195778364116,2.26911061580044e-07
"675","09162DFW",14117,5593.24999382533,6,4.43213296398892,3.96889246446769,100,37.1558594797533,0.00283486799252101
"676","09163DFW",10448,7190.21443032282,8,72.6027397260274,77.071129707113,87.2615658021976,43.6773462103716,0.000307926061882494
"677","09164DFW",9755,4274.31999450071,12,0,0,100,36.7337587006961,0.000609103207086377
"678","12001MCB",10128,6792.28818122487,42,62.3255813953488,27.9752704791345,98.6543681427257,38.8734742532611,0.00967609408082622
"679","12002MCB",11764,8803.46668105076,7,0,4.59132189707366,90.9687184661958,37.8274974772957,0.00250077237516543
"680","12003MCB",11239,5952.18901489656,16,0,0,100,37.8191709105453,0.00529306765156535
"681","12004MCB",11365,6654.39825037961,14,10.625,80.4270462633452,98.8597034331324,38.8810933829073,0.00952203977896741
"682","12005MCB",11222,5867.64999949001,10,16.1616161616162,100,100,37.5724673539519,0.00607466844582183
"683","12006MCB",11288,6555.22159020097,6,22.0588235294118,89.3333333333333,99.0442965309609,38.7128321944511,0.00881711023690624
"684","12007MCB",11285,6548.75414939035,14,9.09090909090909,75.7510729613734,99.0614070204197,38.7068485905926,0.00893998218886713
"685","12008MCB",11181,6527.56858851376,15,23.6311239193084,79.0368271954674,99.1496958812861,38.7188112852272,0.00901662578047482
"686","12010MCB",5073,6122.02000099658,8,25.8064516129032,12.7659574468085,100,38.0425635756486,0.00262031905490575
